Set	ID	Number	Name	Faction	Type	Glory	Name	Faction	Type	Glory	Description	Glory	ObjType	Restrictions	Set	Status	OrganisedPlay	WUOnline	Forsaken	Restricted	Forsaken (Relic)	Rotated	uFAQ	Tags	HotCount
Shadespire	100	100	Gorkamorka's Blessing	Ironskull's Boyz	Ploy		Gorkamorka's Blessing	Ironskull's Boyz	Ploy	-	The first Attack action with a Range of 1 or 2 in the next activation has +1 Damage.	-	-	-	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	101	101	Kunnin' But Brutal	Ironskull's Boyz	Ploy		Kunnin' But Brutal	Ironskull's Boyz	Ploy	-	**Reaction:** Play this after a friendly fighter's Move action. That fighter can make an Attack action. You cannot play this during a Charge action.	-	-	-	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	102	102	Last Lunge	Ironskull's Boyz	Ploy		Last Lunge	Ironskull's Boyz	Ploy	-	**Reaction:** Play this during an Attack action or ploy that will take a friendly fighter out of action, before removing them from the battlefield. Roll an attack dice. On a roll of :atSmash: or :atCrit: make an Attack action with that fighter. It must target the attacker.	-	-	-	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	103	103	Leadin' By Example	Ironskull's Boyz	Ploy		Leadin' By Example	Ironskull's Boyz	Ploy	-	**Reaction:** Play this after an Attack action made by your leader that takes an enemy fighter out of action. Another friendly fighter that has not already made a Move or Charge action can make a Charge action.	-	-	-	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	104	104	More Choppin'	Ironskull's Boyz	Ploy		More Choppin'	Ironskull's Boyz	Ploy	-	Roll an extra attack dice for the first Attack action in the next activation.	-	-	-	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	105	105	Pillage	Ironskull's Boyz	Ploy		Pillage	Ironskull's Boyz	Ploy	-	Remove one objective that you hold from the battlefield.	-	-	-	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	106	106	Scrag 'Em	Ironskull's Boyz	Ploy		Scrag 'Em	Ironskull's Boyz	Ploy	-	Each friendly fighter that supports the first Attack action in the next activation is considered to be two supporting fighters.	-	-	-	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	107	107	'Ard Head	Ironskull's Boyz	Upgrade		'Ard Head	Ironskull's Boyz	Upgrade	-	When this fighter suffers damage, reduce that damage by 1 to a minimum of 1.	-	-	Hakka, Basha	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	108	108	Aspiring Boss	Ironskull's Boyz	Upgrade		Aspiring Boss	Ironskull's Boyz	Upgrade	-	**Reaction:** During an Attack action by this fighter that targets an enemy leader and fails, you can re-roll one attack dice.	-	-	Hakka	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	109	109	Brutal Frenzy	Ironskull's Boyz	Upgrade		Brutal Frenzy	Ironskull's Boyz	Upgrade	-	Roll an extra attack dice when this fighter makes a Charge action.	-	-	Hakka, Basha	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	110	110	Brutal Swing	Ironskull's Boyz	Upgrade		Brutal Swing	Ironskull's Boyz	Upgrade	-	[:Hex: 1 - :atFury: 3 - :boom: 2] \n Targets all adjacent enemy fighters - roll for each.	-	-	Bonekutta	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	111	111	Crush and Cleave	Ironskull's Boyz	Upgrade		Crush and Cleave	Ironskull's Boyz	Upgrade	-	This fighter's Attack actions gain Cleave.	-	-	Gurzag Ironskull, Bonekutta	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	112	112	Dead 'Ard	Ironskull's Boyz	Upgrade		Dead 'Ard	Ironskull's Boyz	Upgrade	-	This fighter can only be driven back by a critical hit.	-	-	Gurzag Ironskull, Bonekutta	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	113	113	'Eadbutt	Ironskull's Boyz	Upgrade		'Eadbutt	Ironskull's Boyz	Upgrade	-	[:Hex: 1 - :atSmash: 2 - :boom: 2] \n If this Attack action succeeds, the target cannot be activated for the rest of the phase.	-	-	Gurzag Ironskull	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	114	114	Headlong Rush	Ironskull's Boyz	Upgrade		Headlong Rush	Ironskull's Boyz	Upgrade	-	This fighter's Attack actions gain Knockback 1 in a phase in which they make a Charge action.	-	-	Basha	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	115	115	Unkillable	Ironskull's Boyz	Upgrade		Unkillable	Ironskull's Boyz	Upgrade	-	**Reaction:** During an Attack action or ploy that takes this fighter out of action, roll a defence dice. If you roll a :dfBlock: or :dfCrit: they suffer no damage and are not taken out of action, and you discard this upgrade.	-	-	Gurzag Ironskull	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	116	116	Waaagh!	Ironskull's Boyz	Upgrade		Waaagh!	Ironskull's Boyz	Upgrade	-	This fighter's Attack actions with a Range of 1 or 2 have +1 Damage in a phase in which they make a Charge action.	-	-	-	Ironskull's Boyz expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	117	117	A Claim Retaken	The Chosen Axes	Objective	2	A Claim Retaken	The Chosen Axes	Objective	2	Score this in an end phase if a friendly fighter holds an objective that an enemy fighter held at the beginning of the preceding action phase.	2	End	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	118	118	A Grim Promise	The Chosen Axes	Objective	1	A Grim Promise	The Chosen Axes	Objective	1	Score this in an end phase if your warband took an enemy leader out of action in the preceding action phase.	1	End	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	119	119	Ferocious Charge	The Chosen Axes	Objective	1	Ferocious Charge	The Chosen Axes	Objective	1	Score this immediately if a friendly fighter takes an enemy fighter out of action with a Charge action.	1	Surge	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	120	120	For the Ur-gold	The Chosen Axes	Objective	1	For the Ur-gold	The Chosen Axes	Objective	1	Score this in an end phase if all your surviving fighters (at least three) are Inspired.	1	End	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	121	121	Fury of the Lodge	The Chosen Axes	Objective	1	Fury of the Lodge	The Chosen Axes	Objective	1	Score this in an end phase if all of your surviving fighters (at least three) made a Charge action in the preceding action phase.	1	End	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	122	122	Hoarders	The Chosen Axes	Objective	2	Hoarders	The Chosen Axes	Objective	2	Score this in an end phase if all of your fighters and no enemy fighters are holding objectives.	2	End	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	123	123	Oaths Still to Fulfil	The Chosen Axes	Objective	3	Oaths Still to Fulfil	The Chosen Axes	Objective	3	Score this in the third end phase if none of your fighters are out of action.	3	Third	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	124	124	Scion of Grimnir	The Chosen Axes	Objective	1	Scion of Grimnir	The Chosen Axes	Objective	1	Score this immediately if your leader takes an enemy fighter out of action.	1	Surge	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	125	125	Unstoppable Advance	The Chosen Axes	Objective	2	Unstoppable Advance	The Chosen Axes	Objective	2	Score this in an end phase if all of your surviving fighters are in enemy territory.	2	End	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	126	126	Berserk Fury	The Chosen Axes	Ploy		Berserk Fury	The Chosen Axes	Ploy	-	The first time a friendly fighter suffers damage in the next activation, roll a defence dice. If the result is a :dfBlock: they suffer no damage.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	127	127	Indomitable	The Chosen Axes	Ploy		Indomitable	The Chosen Axes	Ploy	-	The first time a friendly fighter suffers damage in the next activation, they only suffer 1 damage.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	128	128	Living Wall	The Chosen Axes	Ploy		Living Wall	The Chosen Axes	Ploy	-	Choose two friendly fighters and push each of them up to one hex. They must end up adjacent to one another.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	129	129	Oathsworn	The Chosen Axes	Ploy		Oathsworn	The Chosen Axes	Ploy	-	**Reaction:** Play this after a friendly fighter's Attack action that fails. That fighter can make another Attack action that targets the same fighter.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	130	130	Piercing Stare	The Chosen Axes	Ploy		Piercing Stare	The Chosen Axes	Ploy	-	Choose an enemy fighter. They cannot make an Attack action or a Charge action in the next activation.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	131	131	Slaying Blow	The Chosen Axes	Ploy		Slaying Blow	The Chosen Axes	Ploy	-	If the first Attack action in the next activation is a critical hit, double its Damage characteristic.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	132	132	The Earth Shakes	The Chosen Axes	Ploy		The Earth Shakes	The Chosen Axes	Ploy	-	Choose a fighter and push them one hex.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	133	133	Treasure-lust	The Chosen Axes	Ploy		Treasure-lust	The Chosen Axes	Ploy	-	Choose a friendly fighter and push them up to three hexes. They must end up holding an objective.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	134	134	Ur-gold Boon	The Chosen Axes	Ploy		Ur-gold Boon	The Chosen Axes	Ploy	-	Choose a friendly fighter and roll a defence dice. On a roll of :dfBlock: or :dfCrit: remove up to two wound tokens from them. Otherwise remove one wound token from them.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	135	135	We Shall Not Be Moved	The Chosen Axes	Ploy		We Shall Not Be Moved	The Chosen Axes	Ploy	-	Friendly fighters holding objectives cannot be driven back by the first Attack action in the next activation.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	136	136	Activated Runes	The Chosen Axes	Upgrade		Activated Runes	The Chosen Axes	Upgrade	-	Each time this fighter make an Attack action, you can re-roll one dice.	-	-	-	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	137	137	Brute Strength	The Chosen Axes	Upgrade		Brute Strength	The Chosen Axes	Upgrade	-	This fighter's Attack actions gain Knockback 1.	-	-	Tefk Flamebearer	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	138	138	Defiant Strike	The Chosen Axes	Upgrade		Defiant Strike	The Chosen Axes	Upgrade	-	[:Hex: 1 - :atFury: 3 - :boom: 1] \n **Reaction:** During an Attack action that succeeds against this fighter, this fighter cannot be driven back and makes this Attack action. It must target the attacker.	-	-	Tefk Flamebearer	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	139	139	Flurry of Blows	The Chosen Axes	Upgrade		Flurry of Blows	The Chosen Axes	Upgrade	-	[:Hex: 1 - :atFury: 3 - :boom: 2]	-	-	Mad Maegrim	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	140	140	Great Swing	The Chosen Axes	Upgrade		Great Swing	The Chosen Axes	Upgrade	-	[:Hex: 1 - :atFury: 2 - :boom: 2] \n Targets all adjacent enemy fighters - roll for each.	-	-	Vol Orrukbane	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	141	141	Grimnir's Blessing	The Chosen Axes	Upgrade		Grimnir's Blessing	The Chosen Axes	Upgrade	-	**Reaction:** During an Attack action or ploy that would take this fighter out of action, roll a defence dice. If you roll a :dfBlock: the damage suffered by this fighter is ignored.	-	-	Fjul-Grimnir	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	142	142	Grimnir's Fortitude	The Chosen Axes	Upgrade		Grimnir's Fortitude	The Chosen Axes	Upgrade	-	+1 Defence.	-	-	Fjul-Grimnir	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	143	143	Grimnir's Speed	The Chosen Axes	Upgrade		Grimnir's Speed	The Chosen Axes	Upgrade	-	+2 Move.	-	-	Fjul-Grimnir	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	144	144	Returning Axe	The Chosen Axes	Upgrade		Returning Axe	The Chosen Axes	Upgrade	-	[:Hex: 3 - :atFury: 2 - :boom: 1] \n On a critical hit this Attack action has +1 Damage.	-	-	Mad Maegrim	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	145	145	War Song	The Chosen Axes	Upgrade		War Song	The Chosen Axes	Upgrade	-	This fighter is considered to be two supporting fighters when they support, rather than one.	-	-	Vol Orrukbane	The Chosen Axes expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	146	146	Arm's Length	Spiteclaw's Swarm	Objective	1	Arm's Length	Spiteclaw's Swarm	Objective	1	Score this immediately if your warband takes an enemy fighter out of action while they are adjacent to none of your fighters.	1	Surge	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	147	147	Brilliant, Brilliant!	Spiteclaw's Swarm	Objective	1	Brilliant, Brilliant!	Spiteclaw's Swarm	Objective	1	Score this in an end phase if you scored two or more other objective cards in the preceding action phase.	1	End	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	148	148	Feast-feast	Spiteclaw's Swarm	Objective	3	Feast-feast	Spiteclaw's Swarm	Objective	3	Score this in an end phase if *all enemy fighters* have been taken out of action.	3	End	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	149	149	Honed Survival Instincts	Spiteclaw's Swarm	Objective	1	Honed Survival Instincts	Spiteclaw's Swarm	Objective	1	Score this in an end phase if no friendly fighter was taken out of action in the preceding action phase.	1	End	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	150	150	Leading from the Back	Spiteclaw's Swarm	Objective	1	Leading from the Back	Spiteclaw's Swarm	Objective	1	Score this in the third end phase if your leader is in your territory and not adjacent to an enemy.	1	Third	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	151	151	Live to Fight Another Day	Spiteclaw's Swarm	Objective	2	Live to Fight Another Day	Spiteclaw's Swarm	Objective	2	Score this in the third end phase if the only surviving friendly fighter is your leader.	2	Third	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	152	152	Lives are Cheap	Spiteclaw's Swarm	Objective	1	Lives are Cheap	Spiteclaw's Swarm	Objective	1	*(Errata update)* Score this in an end phase if one or more friendly fighters were taken out of action in the preceding action phase, and a friendly fighter had already been taken out of action in that phase.	1	End	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	153	153	Numberless Swarm	Spiteclaw's Swarm	Objective	1	Numberless Swarm	Spiteclaw's Swarm	Objective	1	Score this in the third end phase if there are five friendly fighters on the battlefield.	1	Third	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	154	154	Skritch is the Greatest, Yes-yes	Spiteclaw's Swarm	Objective	1	Skritch is the Greatest, Yes-yes	Spiteclaw's Swarm	Objective	1	Score this immediately if your leader takes an enemy fighter out of action.	1	Surge	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	155	155	Aversion to Death	Spiteclaw's Swarm	Ploy		Aversion to Death	Spiteclaw's Swarm	Ploy	-	**Reaction:** Play this after an Attack action that takes a friendly fighter out of action. Push up to two friendly fighters one hex each.	-	-	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	156	156	Frenzied Stabbing	Spiteclaw's Swarm	Ploy		Frenzied Stabbing	Spiteclaw's Swarm	Ploy	-	The first Attack action with a Range of 1 or 2 in the next activation has +1 Damage.	-	-	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	157	157	Heightened Caution	Spiteclaw's Swarm	Ploy		Heightened Caution	Spiteclaw's Swarm	Ploy	-	Roll an extra defence dice for the first friendly fighter to be targeted by an Attack action in the next activation.	-	-	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	158	158	Momentary Boldness	Spiteclaw's Swarm	Ploy		Momentary Boldness	Spiteclaw's Swarm	Ploy	-	Choose a friendly fighter adjacent to two or more friendly fighters. That fighter makes a Charge action.	-	-	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	159	159	Musk of Fear	Spiteclaw's Swarm	Ploy		Musk of Fear	Spiteclaw's Swarm	Ploy	-	Choose a friendly fighter and put them on Guard.	-	-	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	160	160	Nervous Scrabbling	Spiteclaw's Swarm	Ploy		Nervous Scrabbling	Spiteclaw's Swarm	Ploy	-	Choose a friendly fighter. They switch places with any adjacent fighter.	-	-	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	161	161	Scratching in the Shadows	Spiteclaw's Swarm	Ploy		Scratching in the Shadows	Spiteclaw's Swarm	Ploy	-	Choose an enemy fighter and push them one hex.	-	-	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	2
Shadespire	162	162	Skaven Courage	Spiteclaw's Swarm	Ploy		Skaven Courage	Spiteclaw's Swarm	Ploy	-	Play this if there are at least three friendly fighters adjacent to the same enemy fighter. One of those friendly fighters can make an Attack action.	-	-	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	163	163	Sudden Skittering	Spiteclaw's Swarm	Ploy		Sudden Skittering	Spiteclaw's Swarm	Ploy	-	Double the Move characteristic of the first friendly fighter to make a Move action in the next activation. They may not make a Charge action. Once they have moved, they cannot be activated again this phase.	-	-	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	0
Shadespire	164	164	There Are Always More	Spiteclaw's Swarm	Ploy		There Are Always More	Spiteclaw's Swarm	Ploy	-	Choose one friendly fighter that is out of action (other than Skritch or Krrk). Remove all wound tokens from them and place them on any starting hex.	-	-	-	Spiteclaw's Swarm expansion	-	VVV	V	-	-	-	-	-	-	2
Shadespire	165	165	Black Hunger	Spiteclaw's Swarm	Upgrade		Black Hunger	Spiteclaw's Swarm	Upgrade	-	This fighter's Attack actions with a Range of 1 have +1 Damage, and target all adjacent fighters (friend and foe) - roll for each. Fighters do not provide support for Attack actions against friendly models (in attack or defence).	-	-	Hungering Skaven	Spiteclaw's Swarm expansion	RR-	VVV	V	-	Restricted	-	-	-	-	0
